grid_name,experiment_name,collection_temperature,scan_range,detector_distance,indexation,diff_limit,r_int,collection_program,processing_program,frames_collected,frame_conversion_program,diff_img_tiff_filename,grain_img_tiff_filename,frames_tiff_filenames,3D EM quality
grid_003553,exp_2492,,100.0,649.0,93.09,0.85,0.0568,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003553_exp_2492\exp_2492_middle_microed_diff_snapshot.tiff,./grid_003553_exp_2492\exp_2492_microed_grain_snapshot.tiff,,good
grid_003554,exp_2495,,115.0,649.0,99.72,0.93,0.1011,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003554_exp_2495\exp_2495_middle_microed_diff_snapshot.tiff,./grid_003554_exp_2495\exp_2495_microed_grain_snapshot.tiff,,good
grid_003557,exp_2492,,100.0,649.0,93.09,0.85,0.0568,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003557_exp_2492\exp_2492_middle_microed_diff_snapshot.tiff,./grid_003557_exp_2492\exp_2492_microed_grain_snapshot.tiff,,good
grid_003558,exp_2495,,115.0,649.0,86.08,0.93,0.1011,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003558_exp_2495\exp_2495_middle_microed_diff_snapshot.tiff,./grid_003558_exp_2495\exp_2495_microed_grain_snapshot.tiff,,complex
grid_003559,exp_2496,,110.0,649.0,99.21,0.89,0.0921,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003559_exp_2496\exp_2496_middle_microed_diff_snapshot.tiff,./grid_003559_exp_2496\exp_2496_microed_grain_snapshot.tiff,,good
grid_003561,exp_2492,,100.0,649.0,93.09,0.85,0.0568,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003561_exp_2492\exp_2492_middle_microed_diff_snapshot.tiff,./grid_003561_exp_2492\exp_2492_microed_grain_snapshot.tiff,,good
grid_003562,exp_2495,,115.0,649.0,92.56,0.93,0.1011,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003562_exp_2495\exp_2495_middle_microed_diff_snapshot.tiff,./grid_003562_exp_2495\exp_2495_microed_grain_snapshot.tiff,,good
grid_003563,exp_2492,,100.0,649.0,93.09,0.85,0.0568,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003563_exp_2492\exp_2492_middle_microed_diff_snapshot.tiff,./grid_003563_exp_2492\exp_2492_microed_grain_snapshot.tiff,,good
grid_003564,exp_2496,,110.0,649.0,99.21,0.89,0.0921,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003564_exp_2496\exp_2496_middle_microed_diff_snapshot.tiff,./grid_003564_exp_2496\exp_2496_microed_grain_snapshot.tiff,,good
grid_003565,exp_2495,,115.0,649.0,86.08,0.93,0.1011,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003565_exp_2495\exp_2495_middle_microed_diff_snapshot.tiff,./grid_003565_exp_2495\exp_2495_microed_grain_snapshot.tiff,,complex
grid_003566,exp_2496,,110.0,649.0,99.21,0.89,0.0921,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003566_exp_2496\exp_2496_middle_microed_diff_snapshot.tiff,./grid_003566_exp_2496\exp_2496_microed_grain_snapshot.tiff,,good
grid_003567,exp_2437,295.0,120.0,645.0,85.68,1.29,0.2785,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003567_exp_2437\exp_2437_middle_microed_diff_snapshot.tiff,./grid_003567_exp_2437\exp_2437_microed_grain_snapshot.tiff,./grid_003567_exp_2437\exp_2437_1_*.tiff,complex
grid_003568,exp_2438,295.0,80.0,645.0,93.26,,,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003568_exp_2438\exp_2438_middle_microed_diff_snapshot.tiff,./grid_003568_exp_2438\exp_2438_microed_grain_snapshot.tiff,./grid_003568_exp_2438\exp_2438_1_*.tiff,good
grid_003569,exp_2439,295.0,120.0,645.0,41.8,1.96,0.3804,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003569_exp_2439\exp_2439_middle_microed_diff_snapshot.tiff,./grid_003569_exp_2439\exp_2439_microed_grain_snapshot.tiff,./grid_003569_exp_2439\exp_2439_1_*.tiff,bad
grid_003570,exp_2440,295.0,110.0,645.0,35.57,,,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003570_exp_2440\exp_2440_middle_microed_diff_snapshot.tiff,./grid_003570_exp_2440\exp_2440_microed_grain_snapshot.tiff,./grid_003570_exp_2440\exp_2440_1_*.tiff,bad
grid_003571,exp_2441,295.0,120.0,645.0,99.86,1.01,0.179,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003571_exp_2441\exp_2441_middle_microed_diff_snapshot.tiff,./grid_003571_exp_2441\exp_2441_microed_grain_snapshot.tiff,./grid_003571_exp_2441\exp_2441_1_*.tiff,complex
grid_003572,exp_2442,295.0,60.0,645.0,50.0,,,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003572_exp_2442\exp_2442_middle_microed_diff_snapshot.tiff,./grid_003572_exp_2442\exp_2442_microed_grain_snapshot.tiff,./grid_003572_exp_2442\exp_2442_1_*.tiff,complex
grid_003573,exp_2443,295.0,115.0,645.0,32.07,,,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003573_exp_2443\exp_2443_middle_microed_diff_snapshot.tiff,./grid_003573_exp_2443\exp_2443_microed_grain_snapshot.tiff,./grid_003573_exp_2443\exp_2443_1_*.tiff,bad
grid_003574,exp_2437,,120.0,645.0,85.68,1.29,0.2785,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003574_exp_2437\exp_2437_middle_microed_diff_snapshot.tiff,./grid_003574_exp_2437\exp_2437_microed_grain_snapshot.tiff,,complex
grid_003575,exp_2441,,120.0,645.0,98.75,1.01,0.1495,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003575_exp_2441\exp_2441_middle_microed_diff_snapshot.tiff,./grid_003575_exp_2441\exp_2441_microed_grain_snapshot.tiff,,complex
grid_003578,exp_2437,,120.0,645.0,85.68,1.29,0.2785,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003578_exp_2437\exp_2437_middle_microed_diff_snapshot.tiff,./grid_003578_exp_2437\exp_2437_microed_grain_snapshot.tiff,,complex
grid_003579,exp_2441,,120.0,645.0,99.86,1.01,0.179,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003579_exp_2441\exp_2441_middle_microed_diff_snapshot.tiff,./grid_003579_exp_2441\exp_2441_microed_grain_snapshot.tiff,,complex
grid_003580,exp_2540,295.0,120.0,649.0,6.88,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003580_exp_2540\exp_2540_middle_microed_diff_snapshot.tiff,./grid_003580_exp_2540\exp_2540_microed_grain_snapshot.tiff,./grid_003580_exp_2540\exp_2540_1_*.tiff,bad
grid_003581,exp_2541,295.0,120.0,649.0,98.21,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003581_exp_2541\exp_2541_middle_microed_diff_snapshot.tiff,./grid_003581_exp_2541\exp_2541_microed_grain_snapshot.tiff,./grid_003581_exp_2541\exp_2541_1_*.tiff,good
grid_003582,exp_2542,295.0,120.0,649.0,80.83,1.25,0.2628,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003582_exp_2542\exp_2542_middle_microed_diff_snapshot.tiff,./grid_003582_exp_2542\exp_2542_microed_grain_snapshot.tiff,./grid_003582_exp_2542\exp_2542_1_*.tiff,complex
grid_003583,exp_2543,295.0,83.0,649.0,34.72,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003583_exp_2543\exp_2543_middle_microed_diff_snapshot.tiff,./grid_003583_exp_2543\exp_2543_microed_grain_snapshot.tiff,./grid_003583_exp_2543\exp_2543_1_*.tiff,bad
grid_003584,exp_2544,295.0,110.0,649.0,41.81,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003584_exp_2544\exp_2544_middle_microed_diff_snapshot.tiff,./grid_003584_exp_2544\exp_2544_microed_grain_snapshot.tiff,./grid_003584_exp_2544\exp_2544_1_*.tiff,bad
grid_003585,exp_2444,295.0,100.0,645.0,33.33,,,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003585_exp_2444\exp_2444_middle_microed_diff_snapshot.tiff,./grid_003585_exp_2444\exp_2444_microed_grain_snapshot.tiff,./grid_003585_exp_2444\exp_2444_1_*.tiff,bad
grid_003586,exp_2445,295.0,100.0,645.0,66.53,1.45,0.2218,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003586_exp_2445\exp_2445_middle_microed_diff_snapshot.tiff,./grid_003586_exp_2445\exp_2445_microed_grain_snapshot.tiff,./grid_003586_exp_2445\exp_2445_1_*.tiff,complex
grid_003587,exp_2446,295.0,130.0,645.0,98.83,1.3,0.2034,CrysAlisPro(CCD) 44.99a 64-bit (release 17-03-2025),CrysAlisPro(RED) 44.99a 64-bit (release 17-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003587_exp_2446\exp_2446_middle_microed_diff_snapshot.tiff,./grid_003587_exp_2446\exp_2446_microed_grain_snapshot.tiff,./grid_003587_exp_2446\exp_2446_1_*.tiff,complex
grid_003588,exp_2445,,100.0,645.0,36.28,1.45,0.2218,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003588_exp_2445\exp_2445_middle_microed_diff_snapshot.tiff,./grid_003588_exp_2445\exp_2445_microed_grain_snapshot.tiff,,bad
grid_003589,exp_2446,,130.0,645.0,98.83,1.3,0.2034,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003589_exp_2446\exp_2446_middle_microed_diff_snapshot.tiff,./grid_003589_exp_2446\exp_2446_microed_grain_snapshot.tiff,,complex
grid_003592,exp_2473,295.0,120.0,649.0,10.34,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003592_exp_2473\exp_2473_middle_microed_diff_snapshot.tiff,./grid_003592_exp_2473\exp_2473_microed_grain_snapshot.tiff,./grid_003592_exp_2473\exp_2473_1_*.tiff,bad
grid_003593,exp_2474,295.0,105.0,649.0,94.86,1.01,0.1435,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003593_exp_2474\exp_2474_middle_microed_diff_snapshot.tiff,./grid_003593_exp_2474\exp_2474_microed_grain_snapshot.tiff,./grid_003593_exp_2474\exp_2474_1_*.tiff,complex
grid_003594,exp_2475,295.0,113.0,649.0,10.59,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003594_exp_2475\exp_2475_middle_microed_diff_snapshot.tiff,./grid_003594_exp_2475\exp_2475_microed_grain_snapshot.tiff,./grid_003594_exp_2475\exp_2475_1_*.tiff,bad
grid_003595,exp_2476,295.0,113.0,649.0,12.57,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003595_exp_2476\exp_2476_middle_microed_diff_snapshot.tiff,./grid_003595_exp_2476\exp_2476_microed_grain_snapshot.tiff,./grid_003595_exp_2476\exp_2476_1_*.tiff,bad
grid_003596,exp_2477,295.0,120.0,649.0,9.7,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003596_exp_2477\exp_2477_middle_microed_diff_snapshot.tiff,./grid_003596_exp_2477\exp_2477_microed_grain_snapshot.tiff,./grid_003596_exp_2477\exp_2477_1_*.tiff,bad
grid_003597,exp_2478,295.0,120.0,649.0,36.18,0.97,0.1621,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003597_exp_2478\exp_2478_middle_microed_diff_snapshot.tiff,./grid_003597_exp_2478\exp_2478_microed_grain_snapshot.tiff,./grid_003597_exp_2478\exp_2478_1_*.tiff,bad
grid_003598,exp_2497,295.0,105.0,649.0,85.71,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003598_exp_2497\exp_2497_middle_microed_diff_snapshot.tiff,./grid_003598_exp_2497\exp_2497_microed_grain_snapshot.tiff,./grid_003598_exp_2497\exp_2497_1_*.tiff,complex
grid_003599,exp_2498,295.0,70.0,649.0,58.27,0.85,0.0557,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003599_exp_2498\exp_2498_middle_microed_diff_snapshot.tiff,./grid_003599_exp_2498\exp_2498_microed_grain_snapshot.tiff,./grid_003599_exp_2498\exp_2498_1_*.tiff,complex
grid_003600,exp_2499,295.0,120.0,649.0,58.1,0.93,0.2099,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003600_exp_2499\exp_2499_middle_microed_diff_snapshot.tiff,./grid_003600_exp_2499\exp_2499_microed_grain_snapshot.tiff,./grid_003600_exp_2499\exp_2499_1_*.tiff,complex
grid_003601,exp_2500,295.0,95.0,649.0,6.08,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003601_exp_2500\exp_2500_middle_microed_diff_snapshot.tiff,./grid_003601_exp_2500\exp_2500_microed_grain_snapshot.tiff,./grid_003601_exp_2500\exp_2500_1_*.tiff,bad
grid_003602,exp_2501,295.0,120.0,649.0,37.12,2.12,0.1806,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003602_exp_2501\exp_2501_middle_microed_diff_snapshot.tiff,./grid_003602_exp_2501\exp_2501_microed_grain_snapshot.tiff,./grid_003602_exp_2501\exp_2501_1_*.tiff,bad
grid_003603,exp_2502,295.0,115.0,649.0,65.71,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003603_exp_2502\exp_2502_middle_microed_diff_snapshot.tiff,./grid_003603_exp_2502\exp_2502_microed_grain_snapshot.tiff,./grid_003603_exp_2502\exp_2502_1_*.tiff,complex
grid_003604,exp_2503,295.0,110.0,649.0,86.04,0.8,0.0843,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003604_exp_2503\exp_2503_middle_microed_diff_snapshot.tiff,./grid_003604_exp_2503\exp_2503_microed_grain_snapshot.tiff,./grid_003604_exp_2503\exp_2503_1_*.tiff,complex
grid_003605,exp_2504,295.0,90.0,649.0,97.34,0.81,0.0871,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003605_exp_2504\exp_2504_middle_microed_diff_snapshot.tiff,./grid_003605_exp_2504\exp_2504_microed_grain_snapshot.tiff,./grid_003605_exp_2504\exp_2504_1_*.tiff,good
grid_003606,exp_2505,295.0,120.0,649.0,51.83,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003606_exp_2505\exp_2505_middle_microed_diff_snapshot.tiff,./grid_003606_exp_2505\exp_2505_microed_grain_snapshot.tiff,./grid_003606_exp_2505\exp_2505_1_*.tiff,complex
grid_003607,exp_2506,295.0,119.0,649.0,59.12,0.81,0.1346,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003607_exp_2506\exp_2506_middle_microed_diff_snapshot.tiff,./grid_003607_exp_2506\exp_2506_microed_grain_snapshot.tiff,./grid_003607_exp_2506\exp_2506_1_*.tiff,complex
grid_003608,exp_2507,295.0,75.0,649.0,95.38,0.8,0.0535,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003608_exp_2507\exp_2507_middle_microed_diff_snapshot.tiff,./grid_003608_exp_2507\exp_2507_microed_grain_snapshot.tiff,./grid_003608_exp_2507\exp_2507_1_*.tiff,good
grid_003609,exp_2503,,110.0,649.0,86.04,0.8,0.0843,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003609_exp_2503\exp_2503_middle_microed_diff_snapshot.tiff,./grid_003609_exp_2503\exp_2503_microed_grain_snapshot.tiff,,complex
grid_003610,exp_2504,,90.0,649.0,97.34,0.81,0.0871,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003610_exp_2504\exp_2504_middle_microed_diff_snapshot.tiff,./grid_003610_exp_2504\exp_2504_microed_grain_snapshot.tiff,,good
grid_003613,exp_2503,,110.0,649.0,86.04,0.8,0.0843,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003613_exp_2503\exp_2503_middle_microed_diff_snapshot.tiff,./grid_003613_exp_2503\exp_2503_microed_grain_snapshot.tiff,,complex
grid_003614,exp_2504,,90.0,649.0,96.84,0.81,0.0871,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003614_exp_2504\exp_2504_middle_microed_diff_snapshot.tiff,./grid_003614_exp_2504\exp_2504_microed_grain_snapshot.tiff,,good
grid_003615,exp_2506,,119.0,649.0,90.74,0.81,0.1346,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003615_exp_2506\exp_2506_middle_microed_diff_snapshot.tiff,./grid_003615_exp_2506\exp_2506_microed_grain_snapshot.tiff,,good
grid_003616,exp_2507,,75.0,649.0,96.49,0.8,0.0535,Unknown,Unknown,0,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003616_exp_2507\exp_2507_middle_microed_diff_snapshot.tiff,./grid_003616_exp_2507\exp_2507_microed_grain_snapshot.tiff,,good
grid_003619,exp_2533,295.0,120.0,649.0,77.59,1.76,0.2476,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003619_exp_2533\exp_2533_middle_microed_diff_snapshot.tiff,./grid_003619_exp_2533\exp_2533_microed_grain_snapshot.tiff,./grid_003619_exp_2533\exp_2533_1_*.tiff,complex
grid_003620,exp_2534,295.0,120.0,649.0,76.78,1.36,0.096,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003620_exp_2534\exp_2534_middle_microed_diff_snapshot.tiff,./grid_003620_exp_2534\exp_2534_microed_grain_snapshot.tiff,./grid_003620_exp_2534\exp_2534_1_*.tiff,complex
grid_003621,exp_2535,295.0,120.0,1030.0,5.53,,,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003621_exp_2535\exp_2535_middle_microed_diff_snapshot.tiff,./grid_003621_exp_2535\exp_2535_microed_grain_snapshot.tiff,./grid_003621_exp_2535\exp_2535_1_*.tiff,bad
grid_003622,exp_2536,295.0,120.0,1030.0,49.9,1.61,0.1839,CrysAlisPro(CCD) 44.100a 64-bit (release 20-03-2025),CrysAlisPro(RED) 44.100a 64-bit (release 20-03-2025),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_003622_exp_2536\exp_2536_middle_microed_diff_snapshot.tiff,./grid_003622_exp_2536\exp_2536_microed_grain_snapshot.tiff,./grid_003622_exp_2536\exp_2536_1_*.tiff,bad
